Name;category;city;subname
UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Alexandre FLAGE_transcript.txt;original;BourgogneFrancheComté;BFC02
UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Alienor Perrodin_transcript.txt;original;BourgogneFrancheComté;BFC03
UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Camille Jeannot_transcript.txt;original;BourgogneFrancheComté;BFC04
UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Chahi Abderrazak_transcript.txt;original;BourgogneFrancheComté;BFC05
UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Delphine Vennat_transcript.txt;original;BourgogneFrancheComté;BFC06
UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Franck Chaput_transcript.txt;original;BourgogneFrancheComté;BFC07
UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Nabil Omri_transcript.txt;original;BourgogneFrancheComté;BFC08
UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Thibault Guegan_transcript.txt;original;BourgogneFrancheComté;BFC09
UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Winckel Nastasya_transcript.txt;original;BourgogneFrancheComté;BFC10
1_Ma thèse en 180 secondes _ Prix du jury _ Valentin TOP_transcript.txt;beginning;Antilles-Gagnants;ANT01
1_Ma thèse en 180 secondes _ Prix du public _ Syndia SADIKALAY_transcript.txt;beginning;Antilles-Gagnants;ANT02
2_Ma thèse en 180 secondes _ Prix du jury _ Valentin TOP_transcript.txt;middle;Antilles-Gagnants;ANT01
2_Ma thèse en 180 secondes _ Prix du public _ Syndia SADIKALAY_transcript.txt;middle;Antilles-Gagnants;ANT02
3_Ma thèse en 180 secondes _ Prix du jury _ Valentin TOP_transcript.txt;end;Antilles-Gagnants;ANT01
3_Ma thèse en 180 secondes _ Prix du public _ Syndia SADIKALAY_transcript.txt;end;Antilles-Gagnants;ANT02
4full_Ma thèse en 180 secondes _ Prix du jury _ Valentin TOP_transcript.txt;full;Antilles-Gagnants;ANT01
4full_Ma thèse en 180 secondes _ Prix du public _ Syndia SADIKALAY_transcript.txt;full;Antilles-Gagnants;ANT02
Ma thèse en 180 secondes _ Prix du jury _ Valentin TOP_transcript.txt;original;Antilles-Gagnants;ANT01
Ma thèse en 180 secondes _ Prix du public _ Syndia SADIKALAY_transcript.txt;original;Antilles-Gagnants;ANT02
1_MT180 2019 _ Anne-Sophie Vaillard, prix du public, finaliste Université Paris Seine_transcript.txt;beginning;UniversitéParisSeine-Gagnants;SEN01
1_MT180 2019 _ Arthur Angermuller, prix du jury, finaliste Université Paris Seine_transcript.txt;beginning;UniversitéParisSeine-Gagnants;SEN02
2_MT180 2019 _ Anne-Sophie Vaillard, prix du public, finaliste Université Paris Seine_transcript.txt;middle;UniversitéParisSeine-Gagnants;SEN01
2_MT180 2019 _ Arthur Angermuller, prix du jury, finaliste Université Paris Seine_transcript.txt;middle;UniversitéParisSeine-Gagnants;SEN02
3_MT180 2019 _ Anne-Sophie Vaillard, prix du public, finaliste Université Paris Seine_transcript.txt;end;UniversitéParisSeine-Gagnants;SEN01
3_MT180 2019 _ Arthur Angermuller, prix du jury, finaliste Université Paris Seine_transcript.txt;end;UniversitéParisSeine-Gagnants;SEN02
4full_MT180 2019 _ Anne-Sophie Vaillard, prix du public, finaliste Université Paris Seine_transcript.txt;full;UniversitéParisSeine-Gagnants;SEN01
4full_MT180 2019 _ Arthur Angermuller, prix du jury, finaliste Université Paris Seine_transcript.txt;full;UniversitéParisSeine-Gagnants;SEN02
MT180 2019 _ Anne-Sophie Vaillard, prix du public, finaliste Université Paris Seine_transcript.txt;original;UniversitéParisSeine-Gagnants;SEN01
MT180 2019 _ Arthur Angermuller, prix du jury, finaliste Université Paris Seine_transcript.txt;original;UniversitéParisSeine-Gagnants;SEN02
1_SOU01_transcript.txt;beginning;SorbonneUniversité;SOU01
1_SOU02_transcript.txt;beginning;SorbonneUniversité;SOU02
1_SOU03_transcript.txt;beginning;SorbonneUniversité;SOU03
1_SOU04_transcript.txt;beginning;SorbonneUniversité;SOU04
1_SOU05_transcript.txt;beginning;SorbonneUniversité;SOU05
1_SOU06_transcript.txt;beginning;SorbonneUniversité;SOU06
1_SOU07_transcript.txt;beginning;SorbonneUniversité;SOU07
1_SOU08_transcript.txt;beginning;SorbonneUniversité;SOU08
1_SOU09_transcript.txt;beginning;SorbonneUniversité;SOU09
1_SOU10_transcript.txt;beginning;SorbonneUniversité;SOU10
1_SOU11_transcript.txt;beginning;SorbonneUniversité;SOU11
1_SOU12_transcript.txt;beginning;SorbonneUniversité;SOU12
1_SOU13_transcript.txt;beginning;SorbonneUniversité;SOU13
1_SOU14_transcript.txt;beginning;SorbonneUniversité;SOU14
1_SOU15_transcript.txt;beginning;SorbonneUniversité;SOU15
1_SOU16_transcript.txt;beginning;SorbonneUniversité;SOU16
2_SOU01_transcript.txt;middle;SorbonneUniversité;SOU01
2_SOU02_transcript.txt;middle;SorbonneUniversité;SOU02
2_SOU03_transcript.txt;middle;SorbonneUniversité;SOU03
2_SOU04_transcript.txt;middle;SorbonneUniversité;SOU04
2_SOU05_transcript.txt;middle;SorbonneUniversité;SOU05
2_SOU06_transcript.txt;middle;SorbonneUniversité;SOU06
2_SOU07_transcript.txt;middle;SorbonneUniversité;SOU07
2_SOU08_transcript.txt;middle;SorbonneUniversité;SOU08
2_SOU09_transcript.txt;middle;SorbonneUniversité;SOU09
2_SOU10_transcript.txt;middle;SorbonneUniversité;SOU10
2_SOU11_transcript.txt;middle;SorbonneUniversité;SOU11
2_SOU12_transcript.txt;middle;SorbonneUniversité;SOU12
2_SOU13_transcript.txt;middle;SorbonneUniversité;SOU13
2_SOU14_transcript.txt;middle;SorbonneUniversité;SOU14
2_SOU15_transcript.txt;middle;SorbonneUniversité;SOU15
2_SOU16_transcript.txt;middle;SorbonneUniversité;SOU16
3_SOU01_transcript.txt;end;SorbonneUniversité;SOU01
3_SOU02_transcript.txt;end;SorbonneUniversité;SOU02
3_SOU03_transcript.txt;end;SorbonneUniversité;SOU03
3_SOU04_transcript.txt;end;SorbonneUniversité;SOU04
3_SOU05_transcript.txt;end;SorbonneUniversité;SOU05
3_SOU06_transcript.txt;end;SorbonneUniversité;SOU06
3_SOU07_transcript.txt;end;SorbonneUniversité;SOU07
3_SOU08_transcript.txt;end;SorbonneUniversité;SOU08
3_SOU09_transcript.txt;end;SorbonneUniversité;SOU09
3_SOU10_transcript.txt;end;SorbonneUniversité;SOU10
3_SOU11_transcript.txt;end;SorbonneUniversité;SOU11
3_SOU12_transcript.txt;end;SorbonneUniversité;SOU12
3_SOU13_transcript.txt;end;SorbonneUniversité;SOU13
3_SOU14_transcript.txt;end;SorbonneUniversité;SOU14
3_SOU15_transcript.txt;end;SorbonneUniversité;SOU15
3_SOU16_transcript.txt;end;SorbonneUniversité;SOU16
4full_SOU01_transcript.txt;full;SorbonneUniversité;SOU01
4full_SOU02_transcript.txt;full;SorbonneUniversité;SOU02
4full_SOU03_transcript.txt;full;SorbonneUniversité;SOU03
4full_SOU04_transcript.txt;full;SorbonneUniversité;SOU04
4full_SOU05_transcript.txt;full;SorbonneUniversité;SOU05
4full_SOU06_transcript.txt;full;SorbonneUniversité;SOU06
4full_SOU07_transcript.txt;full;SorbonneUniversité;SOU07
4full_SOU08_transcript.txt;full;SorbonneUniversité;SOU08
4full_SOU09_transcript.txt;full;SorbonneUniversité;SOU09
4full_SOU10_transcript.txt;full;SorbonneUniversité;SOU10
4full_SOU11_transcript.txt;full;SorbonneUniversité;SOU11
4full_SOU12_transcript.txt;full;SorbonneUniversité;SOU12
4full_SOU13_transcript.txt;full;SorbonneUniversité;SOU13
4full_SOU14_transcript.txt;full;SorbonneUniversité;SOU14
4full_SOU15_transcript.txt;full;SorbonneUniversité;SOU15
4full_SOU16_transcript.txt;full;SorbonneUniversité;SOU16
SOU01_transcript.txt;original;SorbonneUniversité;SOU01
SOU02_transcript.txt;original;SorbonneUniversité;SOU02
SOU03_transcript.txt;original;SorbonneUniversité;SOU03
SOU04_transcript.txt;original;SorbonneUniversité;SOU04
SOU05_transcript.txt;original;SorbonneUniversité;SOU05
SOU06_transcript.txt;original;SorbonneUniversité;SOU06
SOU07_transcript.txt;original;SorbonneUniversité;SOU07
SOU08_transcript.txt;original;SorbonneUniversité;SOU08
SOU09_transcript.txt;original;SorbonneUniversité;SOU09
SOU10_transcript.txt;original;SorbonneUniversité;SOU10
SOU11_transcript.txt;original;SorbonneUniversité;SOU11
SOU12_transcript.txt;original;SorbonneUniversité;SOU12
SOU13_transcript.txt;original;SorbonneUniversité;SOU13
SOU14_transcript.txt;original;SorbonneUniversité;SOU14
SOU15_transcript.txt;original;SorbonneUniversité;SOU15
SOU16_transcript.txt;original;SorbonneUniversité;SOU16
1_Ma thèse en 180 secondes (2019) - Adrian COUVENT_transcript.txt;beginning;Clermont-Ferrand;CFE01
1_Ma thèse en 180 secondes (2019) - Amélie Tribot (prix du public)_transcript.txt;beginning;Clermont-Ferrand;CFE02
1_Ma thèse en 180 secondes (2019) - Aurore BERAL_transcript.txt;beginning;Clermont-Ferrand;CFE03
1_Ma thèse en 180 secondes (2019) - Barbara GONCALVES_transcript.txt;beginning;Clermont-Ferrand;CFE04
1_Ma thèse en 180 secondes (2019) - Bayetoulaye THERA (2ème prix du jury)_transcript.txt;beginning;Clermont-Ferrand;CFE05
1_Ma thèse en 180 secondes (2019) - Cyril POUPET_transcript.txt;beginning;Clermont-Ferrand;CFE06
1_Ma thèse en 180 secondes (2019) - Isabelle ROUX-BARON_transcript.txt;beginning;Clermont-Ferrand;CFE07
1_Ma thèse en 180 secondes (2019) - Julia BECHAUX_transcript.txt;beginning;Clermont-Ferrand;CFE08
1_Ma thèse en 180 secondes (2019) - Marion GARDETTE_transcript.txt;beginning;Clermont-Ferrand;CFE09
1_Ma thèse en 180 secondes (2019) - Oussama SAIDI_transcript.txt;beginning;Clermont-Ferrand;CFE10
1_Ma thèse en 180 secondes (2019) - Stéphanie Monnerie (1er prix du jury)_transcript.txt;beginning;Clermont-Ferrand;CFE11
2_Ma thèse en 180 secondes (2019) - Adrian COUVENT_transcript.txt;middle;Clermont-Ferrand;CFE01
2_Ma thèse en 180 secondes (2019) - Amélie Tribot (prix du public)_transcript.txt;middle;Clermont-Ferrand;CFE02
2_Ma thèse en 180 secondes (2019) - Aurore BERAL_transcript.txt;middle;Clermont-Ferrand;CFE03
2_Ma thèse en 180 secondes (2019) - Barbara GONCALVES_transcript.txt;middle;Clermont-Ferrand;CFE04
2_Ma thèse en 180 secondes (2019) - Bayetoulaye THERA (2ème prix du jury)_transcript.txt;middle;Clermont-Ferrand;CFE05
2_Ma thèse en 180 secondes (2019) - Cyril POUPET_transcript.txt;middle;Clermont-Ferrand;CFE06
2_Ma thèse en 180 secondes (2019) - Isabelle ROUX-BARON_transcript.txt;middle;Clermont-Ferrand;CFE07
2_Ma thèse en 180 secondes (2019) - Julia BECHAUX_transcript.txt;middle;Clermont-Ferrand;CFE08
2_Ma thèse en 180 secondes (2019) - Marion GARDETTE_transcript.txt;middle;Clermont-Ferrand;CFE09
2_Ma thèse en 180 secondes (2019) - Oussama SAIDI_transcript.txt;middle;Clermont-Ferrand;CFE10
2_Ma thèse en 180 secondes (2019) - Stéphanie Monnerie (1er prix du jury)_transcript.txt;middle;Clermont-Ferrand;CFE11
3_Ma thèse en 180 secondes (2019) - Adrian COUVENT_transcript.txt;end;Clermont-Ferrand;CFE01
3_Ma thèse en 180 secondes (2019) - Amélie Tribot (prix du public)_transcript.txt;end;Clermont-Ferrand;CFE02
3_Ma thèse en 180 secondes (2019) - Aurore BERAL_transcript.txt;end;Clermont-Ferrand;CFE03
3_Ma thèse en 180 secondes (2019) - Barbara GONCALVES_transcript.txt;end;Clermont-Ferrand;CFE04
3_Ma thèse en 180 secondes (2019) - Bayetoulaye THERA (2ème prix du jury)_transcript.txt;end;Clermont-Ferrand;CFE05
3_Ma thèse en 180 secondes (2019) - Cyril POUPET_transcript.txt;end;Clermont-Ferrand;CFE06
3_Ma thèse en 180 secondes (2019) - Isabelle ROUX-BARON_transcript.txt;end;Clermont-Ferrand;CFE07
3_Ma thèse en 180 secondes (2019) - Julia BECHAUX_transcript.txt;end;Clermont-Ferrand;CFE08
3_Ma thèse en 180 secondes (2019) - Marion GARDETTE_transcript.txt;end;Clermont-Ferrand;CFE09
3_Ma thèse en 180 secondes (2019) - Oussama SAIDI_transcript.txt;end;Clermont-Ferrand;CFE10
3_Ma thèse en 180 secondes (2019) - Stéphanie Monnerie (1er prix du jury)_transcript.txt;end;Clermont-Ferrand;CFE11
4full_Ma thèse en 180 secondes (2019) - Adrian COUVENT_transcript.txt;full;Clermont-Ferrand;CFE01
4full_Ma thèse en 180 secondes (2019) - Amélie Tribot (prix du public)_transcript.txt;full;Clermont-Ferrand;CFE02
4full_Ma thèse en 180 secondes (2019) - Aurore BERAL_transcript.txt;full;Clermont-Ferrand;CFE03
4full_Ma thèse en 180 secondes (2019) - Barbara GONCALVES_transcript.txt;full;Clermont-Ferrand;CFE04
4full_Ma thèse en 180 secondes (2019) - Bayetoulaye THERA (2ème prix du jury)_transcript.txt;full;Clermont-Ferrand;CFE05
4full_Ma thèse en 180 secondes (2019) - Cyril POUPET_transcript.txt;full;Clermont-Ferrand;CFE06
4full_Ma thèse en 180 secondes (2019) - Isabelle ROUX-BARON_transcript.txt;full;Clermont-Ferrand;CFE07
4full_Ma thèse en 180 secondes (2019) - Julia BECHAUX_transcript.txt;full;Clermont-Ferrand;CFE08
4full_Ma thèse en 180 secondes (2019) - Marion GARDETTE_transcript.txt;full;Clermont-Ferrand;CFE09
4full_Ma thèse en 180 secondes (2019) - Oussama SAIDI_transcript.txt;full;Clermont-Ferrand;CFE10
4full_Ma thèse en 180 secondes (2019) - Stéphanie Monnerie (1er prix du jury)_transcript.txt;full;Clermont-Ferrand;CFE11
Ma thèse en 180 secondes (2019) - Adrian COUVENT_transcript.txt;original;Clermont-Ferrand;CFE01
Ma thèse en 180 secondes (2019) - Amélie Tribot (prix du public)_transcript.txt;original;Clermont-Ferrand;CFE02
Ma thèse en 180 secondes (2019) - Aurore BERAL_transcript.txt;original;Clermont-Ferrand;CFE03
Ma thèse en 180 secondes (2019) - Barbara GONCALVES_transcript.txt;original;Clermont-Ferrand;CFE04
Ma thèse en 180 secondes (2019) - Bayetoulaye THERA (2ème prix du jury)_transcript.txt;original;Clermont-Ferrand;CFE05
Ma thèse en 180 secondes (2019) - Cyril POUPET_transcript.txt;original;Clermont-Ferrand;CFE06
Ma thèse en 180 secondes (2019) - Isabelle ROUX-BARON_transcript.txt;original;Clermont-Ferrand;CFE07
Ma thèse en 180 secondes (2019) - Julia BECHAUX_transcript.txt;original;Clermont-Ferrand;CFE08
Ma thèse en 180 secondes (2019) - Marion GARDETTE_transcript.txt;original;Clermont-Ferrand;CFE09
Ma thèse en 180 secondes (2019) - Oussama SAIDI_transcript.txt;original;Clermont-Ferrand;CFE10
Ma thèse en 180 secondes (2019) - Stéphanie Monnerie (1er prix du jury)_transcript.txt;original;Clermont-Ferrand;CFE11
Finale locale MT180s 2019 - Aissatou Bailo Diallo_transcript.txt;full;AMU-Incomplet;AMU01
Finale Locale MT180s 2019 - Alexis Drouard_transcript.txt;full;AMU-Incomplet;AMU02
Finale locale MT180s 2019 - Avril Meffray_transcript.txt;full;AMU-Incomplet;AMU03
Finale locale MT180s 2019 - Benjamin Girardot_transcript.txt;full;AMU-Incomplet;AMU04
Finale locale MT180s 2019 - Clarisse Roblin_transcript.txt;full;AMU-Incomplet;AMU05
Finale locale MT180s 2019 - Élora Védie_transcript.txt;full;AMU-Incomplet;AMU06
Finale Locale MT180s 2019 - Gwenaëlle de Clifford-Faugère_transcript.txt;full;AMU-Incomplet;AMU07
Finale locale MT180s 2019 - Léo Thiercelin_transcript.txt;full;AMU-Incomplet;AMU08
Finale locale MT180s 2019 - Morgan Godard_transcript.txt;full;AMU-Incomplet;AMU09
Finale locale MT180s 2019 - Seynabou Barro_transcript.txt;full;AMU-Incomplet;AMU10
Finale locale MT180s 2019 - Sonia Mion_transcript.txt;full;AMU-Incomplet;AMU11
1_MT180 - Angie LEANDRI - Prix du public_transcript.txt;beginning;UniversitéParisLumière-Gagnants;UPL01
1_MT180 - Pénélope DUFOURT - Prix du jury de la finale UPL_transcript.txt;beginning;UniversitéParisLumière-Gagnants;UPL02
2_MT180 - Angie LEANDRI - Prix du public_transcript.txt;middle;UniversitéParisLumière-Gagnants;UPL01
2_MT180 - Pénélope DUFOURT - Prix du jury de la finale UPL_transcript.txt;middle;UniversitéParisLumière-Gagnants;UPL02
3_MT180 - Angie LEANDRI - Prix du public_transcript.txt;end;UniversitéParisLumière-Gagnants;UPL01
3_MT180 - Pénélope DUFOURT - Prix du jury de la finale UPL_transcript.txt;end;UniversitéParisLumière-Gagnants;UPL02
4full_MT180 - Angie LEANDRI - Prix du public_transcript.txt;full;UniversitéParisLumière-Gagnants;UPL01
4full_MT180 - Pénélope DUFOURT - Prix du jury de la finale UPL_transcript.txt;full;UniversitéParisLumière-Gagnants;UPL02
MT180 - Angie LEANDRI - Prix du public_transcript.txt;original;UniversitéParisLumière-Gagnants;UPL01
MT180 - Pénélope DUFOURT - Prix du jury de la finale UPL_transcript.txt;original;UniversitéParisLumière-Gagnants;UPL02
1_Ma these en 180 secondes (2019)  -  Thibault Duteil_transcript.txt;beginning;Bordeaux;BOD16
1_Ma these en 180 secondes (2019) -  Anass El Farissi_transcript.txt;beginning;Bordeaux;BOD01
1_Ma these en 180 secondes (2019) -  Bhargav Teja Nallapu  3e prix du jury_transcript.txt;beginning;Bordeaux;BOD04
1_Ma these en 180 secondes (2019) -  Laurene Beccucci_transcript.txt;beginning;Bordeaux;BOD06
1_Ma these en 180 secondes (2019) -  Livia Cupertino Malheiros_transcript.txt;beginning;Bordeaux;BOD08
1_Ma these en 180 secondes (2019) -  Maëlle Crosse_transcript.txt;beginning;Bordeaux;BOD09
1_Ma these en 180 secondes (2019) -  Sophie Dupont 2e prix du jury_transcript.txt;beginning;Bordeaux;BOD12
1_Ma these en 180 secondes (2019) -  Starlin Peguy Engozogho Anris_transcript.txt;beginning;Bordeaux;BOD13
1_Ma these en 180 secondes (2019) -  Stephane Coillard_transcript.txt;beginning;Bordeaux;BOD14
1_Ma thèse en 180 secondes (2019) - Ashley Castellanos Jankiewicz (1er prix du jury)_transcript.txt;beginning;Bordeaux;BOD02
1_Ma these en 180 secondes (2019) - Aurelie Doignon_transcript.txt;beginning;Bordeaux;BOD03
1_Ma these en 180 secondes (2019) - Jean David Lau Hiu Hoong_transcript.txt;beginning;Bordeaux;BOD05
1_Ma thèse en 180 secondes (2019) - Leah Vandeveer (prix du public)_transcript.txt;beginning;Bordeaux;BOD07
1_Ma these en 180 secondes (2019) - Manon Frances_transcript.txt;beginning;Bordeaux;BOD10
1_Ma these en 180 secondes (2019) - Pedro Luis De Hoyos Martinez_transcript.txt;beginning;Bordeaux;BOD11
1_Ma these en 180 secondes (2019) - Thibault Desprez_transcript.txt;beginning;Bordeaux;BOD15
2_Ma these en 180 secondes (2019)  -  Thibault Duteil_transcript.txt;middle;Bordeaux;BOD16
2_Ma these en 180 secondes (2019) -  Anass El Farissi_transcript.txt;middle;Bordeaux;BOD01
2_Ma these en 180 secondes (2019) -  Bhargav Teja Nallapu  3e prix du jury_transcript.txt;middle;Bordeaux;BOD04
2_Ma these en 180 secondes (2019) -  Laurene Beccucci_transcript.txt;middle;Bordeaux;BOD06
2_Ma these en 180 secondes (2019) -  Livia Cupertino Malheiros_transcript.txt;middle;Bordeaux;BOD08
2_Ma these en 180 secondes (2019) -  Maëlle Crosse_transcript.txt;middle;Bordeaux;BOD09
2_Ma these en 180 secondes (2019) -  Sophie Dupont 2e prix du jury_transcript.txt;middle;Bordeaux;BOD12
2_Ma these en 180 secondes (2019) -  Starlin Peguy Engozogho Anris_transcript.txt;middle;Bordeaux;BOD13
2_Ma these en 180 secondes (2019) -  Stephane Coillard_transcript.txt;middle;Bordeaux;BOD14
2_Ma thèse en 180 secondes (2019) - Ashley Castellanos Jankiewicz (1er prix du jury)_transcript.txt;middle;Bordeaux;BOD02
2_Ma these en 180 secondes (2019) - Aurelie Doignon_transcript.txt;middle;Bordeaux;BOD03
2_Ma these en 180 secondes (2019) - Jean David Lau Hiu Hoong_transcript.txt;middle;Bordeaux;BOD05
2_Ma thèse en 180 secondes (2019) - Leah Vandeveer (prix du public)_transcript.txt;middle;Bordeaux;BOD07
2_Ma these en 180 secondes (2019) - Manon Frances_transcript.txt;middle;Bordeaux;BOD10
2_Ma these en 180 secondes (2019) - Pedro Luis De Hoyos Martinez_transcript.txt;middle;Bordeaux;BOD11
2_Ma these en 180 secondes (2019) - Thibault Desprez_transcript.txt;middle;Bordeaux;BOD15
3_Ma these en 180 secondes (2019)  -  Thibault Duteil_transcript.txt;end;Bordeaux;BOD16
3_Ma these en 180 secondes (2019) -  Anass El Farissi_transcript.txt;end;Bordeaux;BOD01
3_Ma these en 180 secondes (2019) -  Bhargav Teja Nallapu  3e prix du jury_transcript.txt;end;Bordeaux;BOD04
3_Ma these en 180 secondes (2019) -  Laurene Beccucci_transcript.txt;end;Bordeaux;BOD06
3_Ma these en 180 secondes (2019) -  Livia Cupertino Malheiros_transcript.txt;end;Bordeaux;BOD08
3_Ma these en 180 secondes (2019) -  Maëlle Crosse_transcript.txt;end;Bordeaux;BOD09
3_Ma these en 180 secondes (2019) -  Sophie Dupont 2e prix du jury_transcript.txt;end;Bordeaux;BOD12
3_Ma these en 180 secondes (2019) -  Starlin Peguy Engozogho Anris_transcript.txt;end;Bordeaux;BOD13
3_Ma these en 180 secondes (2019) -  Stephane Coillard_transcript.txt;end;Bordeaux;BOD14
3_Ma thèse en 180 secondes (2019) - Ashley Castellanos Jankiewicz (1er prix du jury)_transcript.txt;end;Bordeaux;BOD02
3_Ma these en 180 secondes (2019) - Aurelie Doignon_transcript.txt;end;Bordeaux;BOD03
3_Ma these en 180 secondes (2019) - Jean David Lau Hiu Hoong_transcript.txt;end;Bordeaux;BOD05
3_Ma thèse en 180 secondes (2019) - Leah Vandeveer (prix du public)_transcript.txt;end;Bordeaux;BOD07
3_Ma these en 180 secondes (2019) - Manon Frances_transcript.txt;end;Bordeaux;BOD10
3_Ma these en 180 secondes (2019) - Pedro Luis De Hoyos Martinez_transcript.txt;end;Bordeaux;BOD11
3_Ma these en 180 secondes (2019) - Thibault Desprez_transcript.txt;end;Bordeaux;BOD15
BOD01_transcript.txt;original;Bordeaux;BOD01
BOD02_transcript.txt;original;Bordeaux;BOD02
BOD03_transcript.txt;original;Bordeaux;BOD03
BOD04_transcript.txt;original;Bordeaux;BOD04
BOD05_transcript.txt;original;Bordeaux;BOD05
BOD06_transcript.txt;original;Bordeaux;BOD06
BOD07_transcript.txt;original;Bordeaux;BOD07
BOD08_transcript.txt;original;Bordeaux;BOD08
BOD09_transcript.txt;original;Bordeaux;BOD09
BOD10_transcript.txt;original;Bordeaux;BOD10
BOD11_transcript.txt;original;Bordeaux;BOD11
BOD12_transcript.txt;original;Bordeaux;BOD12
BOD13_transcript.txt;original;Bordeaux;BOD13
BOD14_transcript.txt;original;Bordeaux;BOD14
BOD15_transcript.txt;original;Bordeaux;BOD15
BOD16_transcript.txt;original;Bordeaux;BOD16
full_BOD01_transcript.txt;full;Bordeaux;BOD01
full_BOD02_transcript.txt;full;Bordeaux;BOD02
full_BOD03_transcript.txt;full;Bordeaux;BOD03
full_BOD04_transcript.txt;full;Bordeaux;BOD04
full_BOD05_transcript.txt;full;Bordeaux;BOD05
full_BOD06_transcript.txt;full;Bordeaux;BOD06
full_BOD07_transcript.txt;full;Bordeaux;BOD07
full_BOD08_transcript.txt;full;Bordeaux;BOD08
full_BOD09_transcript.txt;full;Bordeaux;BOD09
full_BOD10_transcript.txt;full;Bordeaux;BOD10
full_BOD11_transcript.txt;full;Bordeaux;BOD11
full_BOD12_transcript.txt;full;Bordeaux;BOD12
full_BOD13_transcript.txt;full;Bordeaux;BOD13
full_BOD14_transcript.txt;full;Bordeaux;BOD14
full_BOD15_transcript.txt;full;Bordeaux;BOD15
full_BOD16_transcript.txt;full;Bordeaux;BOD16
1_Abderrahmane Ghimouz, 3e prix du jury & prix du public - Finale locale #MT180 2019_transcript.txt;beginning;Grenoble;GRE01
1_Adrien Anxionnat - Finale locale #MT180 2019_transcript.txt;beginning;Grenoble;GRE02
1_Agata Urbanowicz - Finale locale #MT180 2019_transcript.txt;beginning;Grenoble;GRE03
1_Arthur Derathé - Finale locale #MT180 2019_transcript.txt;beginning;Grenoble;GRE04
1_Cindy De Amaral  Finale locale MT180 2019_1080p_transcript.txt;beginning;Grenoble;GRE05
1_Flora Moulin - Finale locale #MT180 2019_transcript.txt;beginning;Grenoble;GRE06
1_Grégory Guyot - Finale locale #MT180 2019_transcript.txt;beginning;Grenoble;GRE07
1_Guillaume Lefebvre - Finale locale #MT180 2019_transcript.txt;beginning;Grenoble;GRE08
1_Hélène Rougé-Labriet, 2e prix du jury - Finale locale #MT180 2019_transcript.txt;beginning;Grenoble;GRE09
1_Lencka Popravka - Finale locale #MT180 2019_transcript.txt;beginning;Grenoble;GRE10
1_Marie Berthuel - Finale locale #MT180 2019_transcript.txt;beginning;Grenoble;GRE11
1_Mohamed Dieng - Finale locale #MT180 2019_transcript.txt;beginning;Grenoble;GRE12
1_Romain Kunert - Finale locale #MT180 2019_transcript.txt;beginning;Grenoble;GRE13
1_Simon Lavergne, 1er prix du Jury - Finale locale #MT180 2019_transcript.txt;beginning;Grenoble;GRE14
1_Sylvie Su - Finale locale #MT180 2019_transcript.txt;beginning;Grenoble;GRE15
2_Abderrahmane Ghimouz, 3e prix du jury & prix du public - Finale locale #MT180 2019_transcript.txt;middle;Grenoble;GRE01
2_Adrien Anxionnat - Finale locale #MT180 2019_transcript.txt;middle;Grenoble;GRE02
2_Agata Urbanowicz - Finale locale #MT180 2019_transcript.txt;middle;Grenoble;GRE03
2_Arthur Derathé - Finale locale #MT180 2019_transcript.txt;middle;Grenoble;GRE04
2_Cindy De Amaral  Finale locale MT180 2019_1080p_transcript.txt;middle;Grenoble;GRE05
2_Flora Moulin - Finale locale #MT180 2019_transcript.txt;middle;Grenoble;GRE06
2_Grégory Guyot - Finale locale #MT180 2019_transcript.txt;middle;Grenoble;GRE07
2_Guillaume Lefebvre - Finale locale #MT180 2019_transcript.txt;middle;Grenoble;GRE08
2_Hélène Rougé-Labriet, 2e prix du jury - Finale locale #MT180 2019_transcript.txt;middle;Grenoble;GRE09
2_Lencka Popravka - Finale locale #MT180 2019_transcript.txt;middle;Grenoble;GRE10
2_Marie Berthuel - Finale locale #MT180 2019_transcript.txt;middle;Grenoble;GRE11
2_Mohamed Dieng - Finale locale #MT180 2019_transcript.txt;middle;Grenoble;GRE12
2_Romain Kunert - Finale locale #MT180 2019_transcript.txt;middle;Grenoble;GRE13
2_Simon Lavergne, 1er prix du Jury - Finale locale #MT180 2019_transcript.txt;middle;Grenoble;GRE14
2_Sylvie Su - Finale locale #MT180 2019_transcript.txt;middle;Grenoble;GRE15
3_Abderrahmane Ghimouz, 3e prix du jury & prix du public - Finale locale #MT180 2019_transcript.txt;end;Grenoble;GRE01
3_Adrien Anxionnat - Finale locale #MT180 2019_transcript.txt;end;Grenoble;GRE02
3_Agata Urbanowicz - Finale locale #MT180 2019_transcript.txt;end;Grenoble;GRE03
